filename,reg_id,type1,type2,Q,A
bn37-2008.pdf,PERMEN_PERIN_8_62,Q5,Q5.3,Apa saja pasal yang ditambahkan dalam PERMEN_PERIN_7_43?,
bn37-2008.pdf,PERMEN_PERIN_8_62,Q5,Q5.4,Apakah PERMEN_PERIN_7_43 mengalami perubahan?,Ya
bn37-2008.pdf,PERMEN_PERIN_8_62,Q5,Q5.1,Bagaimana perubahan bunyi Pasal 3 dalam PERMEN_PERIN_7_43?,"Industri Manufaktur sebagaimana dimaksud dalam Pasal 2 ayat 
(1) huruf a sesuai dengan KBLI 5 (lima) digit sebagaimana 
tercantum dalam Lampiran Peraturan Menteri dimaksud diubah 
menjadi sebagaimana tercantum dalam Lampiran Peraturan 
Menteri ini."
bn37-2008.pdf,PERMEN_PERIN_8_62,Q5,Q5.2,Apa saja pasal yang dihapus dalam PERMEN_PERIN_7_43?,
bn37-2008.pdf,PERMEN_PERIN_8_62,Q5,Q5.3,Apa saja pasal yang ditambahkan dalam PERMEN_PERIN_7_43?,
bn37-2008.pdf,PERMEN_PERIN_8_62,Q5,Q5.4,Apakah PERMEN_PERIN_7_43 mengalami perubahan?,Ya
bn298-2017.pdf,PERMEN_DIKBUD_2017_6,Q5,Q5.1,Bagaimana perubahan bunyi Pasal 6 ayat 4 dalam PERMEN_DIKBUD_2015_14?,"Seksi Supervisi dan Fasilitasi Peningkatan Mutu 
Pendidikan sebagaimana dimaksud pada ayat (1) 
huruf d mempunyai tugas melakukan supervisi, 
fasilitasi, dan kerja sama peningkatan mutu 
pendidikan dasar dan pendidikan menengah dalam 
pencapaian standar nasional pendidikan."
bn298-2017.pdf,PERMEN_DIKBUD_2017_6,Q5,Q5.2,Apa saja pasal yang dihapus dalam PERMEN_DIKBUD_2015_14?,
bn298-2017.pdf,PERMEN_DIKBUD_2017_6,Q5,Q5.3,Apa saja pasal yang ditambahkan dalam PERMEN_DIKBUD_2015_14?,
bn298-2017.pdf,PERMEN_DIKBUD_2017_6,Q5,Q5.4,Apakah PERMEN_DIKBUD_2015_14 mengalami perubahan?,Ya
bn233-2009.pdf,PERMEN_DAG_6_29,Q5,Q5.1,Bagaimana perubahan bunyi Pasal 1 dalam PERMEN_DAG_4_05?,"Dalam Peraturan Menteri ini yang dimaksud dengan: 
 1. Mesin dan Peralatan Mesin adalah segala macam 
mesin dan peralatan yang dipergunakan dalam proses 
produksi Cakram Optik Kosong dan/atau Cakram 
Optik Isi. 
 2. Bahan Baku adalah segala bentuk bahan yang dapat 
digunakan dalam proses produksi Cakram Optik 
Kosong dan/atau Cakram Optik Isi. 
 3. Cakram Optik adalah segala macam media rekam 
berbentuk cakram yang dapat diisi atau berisi data dan 
atau informasi berupa suara, musik, film, atau data 
dan/atau informasi lainnya yang dapat dibaca dengan 
mekanisme teknologi pemindaian (scanning) secara 
optik menggunakan sumber sinar yang intensitasnya 
tinggi seperti laser. 
 4. Cakram Optik Kosong adalah Cakram Optik dalam 
bentuk kosong yang merupakan hasil akhir proses 
produksi tanpa ada dan/atau informasi. 
 5. Cakram Optik Isi adalah Cakram Optik yang 
merupakan hasil akhir proses produksi teknologi 
tinggi yang berisi data dan/atau informasi baik berupa 
suara, musik, maupun film atau data dan/atau 
informasi lainnya. 
 6. Kode Produksi adalah Source Identification Code 
(SID Code) yang terdiri dari kode stamper (stamper 
code) dan kode cetakan (mould code) yang harus 
tertera pada Cakram Optik Isi. 
 7. Importir Terdaftar Cakram Optik, selanjutnya disebut 
IT Cakram Optik, adalah perusahaan atau Industri di 
bidang cakram optik pemilik Angka Pengenal 
Importir (API) yang disetujui oleh Direktur Jenderal 
untuk mengimpor Mesin, Peralatan Mesin, Bahan 
Baku, Cakram Optik Kosong dan/atau Cakram Optik 
Isi. 
 8. Importir Terdaftar Non Cakram Optik, selanjutnya 
disebut IT Non Cakram Optik, adalah perusahaan atau 
Industri di luar bidang cakram optik pemilik Angka 
Pengenal Importir (API) yang disetujui oleh Direktur 
Jenderal untuk mengimpor Mesin, Peralatan Mesin, 
Bahan Baku, Cakram Optik Kosong dan/atau Cakram 
Optik Isi. 
 9. Rekomendasi adalah surat yang diterbitkan oleh 
pejabat instansi/unit yang berwenang memberikan 
penjelasan secara teknis dan bukan merupakan izin 
atau persetujuan impor. 
 10. Direktur Jenderal adalah Direktur Jenderal 
Perdagangan Luar Negeri, Departemen Perdagangan. 
 11. Menteri adalah menteri yang tugas dan 
tanggungjawabnya di bidang perdagangan."
bn233-2009.pdf,PERMEN_DAG_6_29,Q5,Q5.2,Apa saja pasal yang dihapus dalam PERMEN_DAG_4_05?,
bn233-2009.pdf,PERMEN_DAG_6_29,Q5,Q5.3,Apa saja pasal yang ditambahkan dalam PERMEN_DAG_4_05?,"Pasal 2A;
Pasal 4A;
Pasal 4B ayat 1;
Pasal 4B ayat 2;
Pasal 9A ayat 1;
Pasal 9A ayat 2;
Pasal 9A ayat 3;
Pasal 11A ayat 1;
Pasal 11A ayat 2"
bn233-2009.pdf,PERMEN_DAG_6_29,Q5,Q5.4,Apakah PERMEN_DAG_4_05 mengalami perubahan?,Ya
bn607-2016.pdf,PERATURAN_BAWASLU_2016_1,Q5,Q5.1,Bagaimana perubahan bunyi Pasal 13 ayat 3 dalam PERATURAN_BAWASLU_2012_10?,"Keanggotaan Tim Seleksi terdiri atas seorang ketua
merangkap anggota, seorang sekretaris merangkap
anggota, dan anggota."
bn607-2016.pdf,PERATURAN_BAWASLU_2016_1,Q5,Q5.2,Apa saja pasal yang dihapus dalam PERATURAN_BAWASLU_2012_10?,
bn607-2016.pdf,PERATURAN_BAWASLU_2016_1,Q5,Q5.3,Apa saja pasal yang ditambahkan dalam PERATURAN_BAWASLU_2012_10?,
bn607-2016.pdf,PERATURAN_BAWASLU_2016_1,Q5,Q5.4,Apakah PERATURAN_BAWASLU_2012_10 mengalami perubahan?,Ya
bn922-2019.pdf,PERATURAN_BPJSKES_2019_6,Q5,Q5.1,Bagaimana perubahan bunyi Pasal 32 ayat 3 dalam PERATURAN_BPJSKES_2018_6?,"Dikecualikan dari ketentuan sebagaimana dimaksud 
pada ayat (2) untuk tidak mengurangi hak Peserta, 
perubahan status kepesertaan berlaku sejak aktivasi 
status kepesertaan baru dengan memperhitungkan iuran 
status kepesertaan yang baru dan iuran status 
kepesertaan sebelumnya."
bn922-2019.pdf,PERATURAN_BPJSKES_2019_6,Q5,Q5.2,Apa saja pasal yang dihapus dalam PERATURAN_BPJSKES_2018_6?,
bn922-2019.pdf,PERATURAN_BPJSKES_2019_6,Q5,Q5.3,Apa saja pasal yang ditambahkan dalam PERATURAN_BPJSKES_2018_6?,
bn922-2019.pdf,PERATURAN_BPJSKES_2019_6,Q5,Q5.4,Apakah PERATURAN_BPJSKES_2018_6 mengalami perubahan?,Ya
bn922-2019.pdf,PERATURAN_BPJSKES_2019_6,Q5,Q5.1,Bagaimana perubahan bunyi Pasal 32 ayat 4 dalam PERATURAN_BPJSKES_2018_6?,"Mekanisme perubahan status kepesertaan dilakukan 
melalui sistem informasi yang ditetapkan oleh Direksi 
BPJS Kesehatan."
bn922-2019.pdf,PERATURAN_BPJSKES_2019_6,Q5,Q5.2,Apa saja pasal yang dihapus dalam PERATURAN_BPJSKES_2018_6?,
bn922-2019.pdf,PERATURAN_BPJSKES_2019_6,Q5,Q5.3,Apa saja pasal yang ditambahkan dalam PERATURAN_BPJSKES_2018_6?,
bn922-2019.pdf,PERATURAN_BPJSKES_2019_6,Q5,Q5.4,Apakah PERATURAN_BPJSKES_2018_6 mengalami perubahan?,Ya
perda_kabupaten_purwakarta_nomor_8_tahun_2013_11e57b99460753cca3e7313132333133.pdf,PERKAB_PURWAKARTA_2013_8,Q5,Q5.1,Bagaimana perubahan bunyi Pasal 12 ayat 1 dalam PERKAB_PURWAKARTA_2008_11?,"Rumah Sakit Umum Daerah Bayu Asih mempunyai tugas 
pokok membantu Bupati dalam penyelenggaraan 
pemerintah di bidang pelayanan kesehatan perorangan 
paripurna secara berdayaguna dengan mengutamakan 
upaya penyembuhan, pemulihan yang dilaksanakan secara 
serasi, terpadu dengan upaya pencegahan dan pelaksanaan 
rujukan serta tugas pembantuan yang ditugaskan kepada 
Pemerintah Daerah 
 (2) Dalam melaksanakan tugas pokok sebagaimana dimaksud 
pada ayat (1), Rumah Sakit Umum Daerah Bayu Asih 
menyelenggarakan fungsi: 
a. penyelenggaraan pelayanan pengobatan dan pemulihan 
kesehatan sesuai dengan standar pelayanan rumah 
sakit; 
b. pemeliharaan dan peningkatan kesehatan perorangan 
melaui pelayanan kesehatan yang paripurna tingkat 
kedua dan ketiga sesuai kebutuhan medis; 
c. penyelenggaraan pendidikan dan pelatihan sumber 
daya manusia dalam rangka peningkatan kemampuan 
pemberian pelayanan kesehatan; 
d. penyelenggaraan penelitian dan pengembangan serta 
penapisan teknologi bidang kesehatan dalam rangka 
peningkatan pelayanan kesehatan dengan 
memperhatikan etika ilmu pengetahuan bidang 
kesehatan; 
e. pelaksanaan administrasi rumah sakit; 
f. pelaksanaan tugas lain yang diberikan oleh Bupati 
sesuai dengan tugas dan fungsinya."
perda_kabupaten_purwakarta_nomor_8_tahun_2013_11e57b99460753cca3e7313132333133.pdf,PERKAB_PURWAKARTA_2013_8,Q5,Q5.2,Apa saja pasal yang dihapus dalam PERKAB_PURWAKARTA_2008_11?,
perda_kabupaten_purwakarta_nomor_8_tahun_2013_11e57b99460753cca3e7313132333133.pdf,PERKAB_PURWAKARTA_2013_8,Q5,Q5.3,Apa saja pasal yang ditambahkan dalam PERKAB_PURWAKARTA_2008_11?,
perda_kabupaten_purwakarta_nomor_8_tahun_2013_11e57b99460753cca3e7313132333133.pdf,PERKAB_PURWAKARTA_2013_8,Q5,Q5.4,Apakah PERKAB_PURWAKARTA_2008_11 mengalami perubahan?,Ya
perda_kabupaten_bantul_nomor_7_tahun_2008_11e452bd5b83df908ade313634333136.pdf,PERKAB_BANTUL_2008_07,Q5,Q5.1,Bagaimana perubahan bunyi Pasal 17 ayat 3 dalam PERKAB_BANTUL_2002_12?,"Peringatan sebagaimana dimaksud pada ayat (1) diberikan oleh Kepala Dinas 
Perindustrian, Perdagangan dan Koperasi."
perda_kabupaten_bantul_nomor_7_tahun_2008_11e452bd5b83df908ade313634333136.pdf,PERKAB_BANTUL_2008_07,Q5,Q5.2,Apa saja pasal yang dihapus dalam PERKAB_BANTUL_2002_12?,
perda_kabupaten_bantul_nomor_7_tahun_2008_11e452bd5b83df908ade313634333136.pdf,PERKAB_BANTUL_2008_07,Q5,Q5.3,Apa saja pasal yang ditambahkan dalam PERKAB_BANTUL_2002_12?,Pasal 38 ayat 2A
perda_kabupaten_bantul_nomor_7_tahun_2008_11e452bd5b83df908ade313634333136.pdf,PERKAB_BANTUL_2008_07,Q5,Q5.4,Apakah PERKAB_BANTUL_2002_12 mengalami perubahan?,Ya
perda_kabupaten_bantul_nomor_7_tahun_2008_11e452bd5b83df908ade313634333136.pdf,PERKAB_BANTUL_2008_07,Q5,Q5.1,Bagaimana perubahan bunyi Pasal 15 ayat 2 dalam PERKAB_BANTUL_2002_12?,"Tata cara laporan produksi atau informasi sebagaimana dimaksud pada ayat (1) huruf 
d diatur oleh Kepala Dinas Perindustrian, Perdagangan dan Koperasi."
perda_kabupaten_bantul_nomor_7_tahun_2008_11e452bd5b83df908ade313634333136.pdf,PERKAB_BANTUL_2008_07,Q5,Q5.2,Apa saja pasal yang dihapus dalam PERKAB_BANTUL_2002_12?,
perda_kabupaten_bantul_nomor_7_tahun_2008_11e452bd5b83df908ade313634333136.pdf,PERKAB_BANTUL_2008_07,Q5,Q5.3,Apa saja pasal yang ditambahkan dalam PERKAB_BANTUL_2002_12?,Pasal 38 ayat 2A
perda_kabupaten_bantul_nomor_7_tahun_2008_11e452bd5b83df908ade313634333136.pdf,PERKAB_BANTUL_2008_07,Q5,Q5.4,Apakah PERKAB_BANTUL_2002_12 mengalami perubahan?,Ya
bn_1290-2019.pdf,PERMEN_DAG_2019_77,Q5,Q5.1,Bagaimana perubahan bunyi Pasal 4 ayat 2 dalam PERMEN_DAG_10_85?,"Berdasarkan permohonan sebagaimana dimaksud 
pada ayat (1), dan ayat (1a), Direktur Jenderal 
menerbitkan PI-TPT paling lama 5 (lima) hari kerja 
terhitung sejak permohonan diterima secara lengkap 
dan benar."
bn_1290-2019.pdf,PERMEN_DAG_2019_77,Q5,Q5.2,Apa saja pasal yang dihapus dalam PERMEN_DAG_10_85?,
bn_1290-2019.pdf,PERMEN_DAG_2019_77,Q5,Q5.3,Apa saja pasal yang ditambahkan dalam PERMEN_DAG_10_85?,"Pasal 3A ayat 1;
Pasal 3A ayat 2;
Pasal 3A ayat 3;
Pasal 3B ayat 1;
Pasal 3B ayat 2;
Pasal 3E ayat 1;
Pasal 3E ayat 2;
Pasal 4 ayat 1A;
Pasal 4 ayat 1B;
Pasal 7A ayat 1;
Pasal 7A ayat 2;
Pasal 7A ayat 3;
Pasal 7A ayat 4;
Pasal 7A ayat 5;
Pasal 8A;
Pasal 30A ayat 1;
Pasal 30A ayat 2;
Pasal 30A ayat 2 ayat V0;
Pasal 30A ayat 2 ayat V1"
bn_1290-2019.pdf,PERMEN_DAG_2019_77,Q5,Q5.4,Apakah PERMEN_DAG_10_85 mengalami perubahan?,Ya
bn_1290-2019.pdf,PERMEN_DAG_2019_77,Q5,Q5.1,Bagaimana perubahan bunyi Pasal 25 ayat 2 dalam PERMEN_DAG_10_85?,"TPT asal Impor sebagaimana dimaksud pada ayat 
(1) yang dikeluarkan ke tempat lain dalam daerah 
pabean berlaku ketentuan Peraturan Menteri ini."
bn_1290-2019.pdf,PERMEN_DAG_2019_77,Q5,Q5.2,Apa saja pasal yang dihapus dalam PERMEN_DAG_10_85?,
bn_1290-2019.pdf,PERMEN_DAG_2019_77,Q5,Q5.3,Apa saja pasal yang ditambahkan dalam PERMEN_DAG_10_85?,"Pasal 3A ayat 1;
Pasal 3A ayat 2;
Pasal 3A ayat 3;
Pasal 3B ayat 1;
Pasal 3B ayat 2;
Pasal 3E ayat 1;
Pasal 3E ayat 2;
Pasal 4 ayat 1A;
Pasal 4 ayat 1B;
Pasal 7A ayat 1;
Pasal 7A ayat 2;
Pasal 7A ayat 3;
Pasal 7A ayat 4;
Pasal 7A ayat 5;
Pasal 8A;
Pasal 30A ayat 1;
Pasal 30A ayat 2;
Pasal 30A ayat 2 ayat V0;
Pasal 30A ayat 2 ayat V1"
bn_1290-2019.pdf,PERMEN_DAG_2019_77,Q5,Q5.4,Apakah PERMEN_DAG_10_85 mengalami perubahan?,Ya
pp25-2018bt.pdf,PP_2018_25,Q5,Q5.1,Bagaimana perubahan bunyi Pasal 1 dalam PP_2006_42?,"Dalam Peraturan Pemerintah ini yang dimaksud 
dengan: 
1. Wakaf adalah perbuatan hukum Wakif untuk 
memisahkan dan/atau menyerahkan sebagian 
harta benda miliknya untuk dimanfaatkan 
selamanya atau untuk jangka waktu tertentu 
sesuai dengan kepentingannya guna keperluan 
ibadah dan/atau kesejahteraan umum menurut 
Syariah. 
2. Wakif adalah pihak yang mewakafkan harta 
benda miliknya. 
3. Ikrar Wakaf adalah pernyataan kehendak Wakif 
yang diucapkan secara lisan dan/atau tulisan 
kepada nazhir untuk mewakafkan harta benda 
miliknya. 
4. Nazhir adalah pihak yang menerima harta benda 
Wakaf dari Wakif untuk dikelola dan 
dikembangkan sesuai dengan peruntukannya. 
5. Mauquf alaih adalah pihak yang ditunjuk untuk 
memperoleh manfaat dari peruntukan harta 
benda Wakaf sesuai pernyataan kehendak Wakif 
yang dituangkan dalam Akta Ikrar Wakaf. 
6. Akta Ikrar Wakaf adalah bukti pernyataan 
kehendak Wakif untuk mewakafkan harta benda 
miliknya guna dikelola Nazhir sesuai dengan 
peruntukan harta benda Wakaf yang dituangkan 
dalam bentuk akta. 
7. Sertifikat Wakaf Uang adalah surat bukti yang 
dikeluarkan oleh Lembaga Keuangan Syariah 
kepada Wakif dan Nazhir tentang penyerahan 
Wakaf uang. 
8. Pejabat Pembuat Akta Ikrar Wakaf, yang 
selanjutnya disingkat PPAIW adalah pejabat 
berwenang yang ditetapkan oleh Menteri untuk 
membuat Akta Ikrar Wakaf. 
9. Lembaga Keuangan Syariah, yang selanjutnya 
disingkat LKS adalah badan hukum Indonesia 
yang bergerak di bidang keuangan Syariah. 
10. Bank Syariah adalah Bank Umum Syariah, Unit 
Usaha Syariah dari Bank Umum konvensional 
serta Bank Perkreditan Rakyat Syariah. 
11. Badan Wakaf Indonesia, yang selanjutnya 
disingkat BWI adalah lembaga independen dalam 
pelaksanaan tugasnya untuk mengembangkan 
perwakafan di Indonesia. 
12. Kepala Kantor Urusan Agama, yang selanjutnya 
disebut Kepala KUA adalah pejabat kementerian 
yang menyelenggarakan urusan pemerintahan di 
bidang agama Islam di tingkat kecamatan. 
12A. Kepala Kantor Wilayah Kementerian Agama 
Provinsi, yang selanjutnya disebut Kepala Kantor 
Wilayah adalah pejabat kementerian yang 
menyelenggarakan urusan pemerintahan di 
bidang agama di tingkat provinsi. 
12B. Kepala Kantor Kementerian Agama 
Kabupaten/Kota, yang selanjutnya disebut 
Kepala Kantor adalah pejabat kementerian yang 
menyelenggarakan urusan pemerintahan di 
bidang agama di tingkat kabupaten/kota. 
12C. Tim Penetapan Keseimbangan Nilai dan Manfaat 
Tukar Menukar Harta Benda Wakaf, yang 
selanjutnya disebut Tim Penetapan adalah tim 
yang dibentuk oleh Kepala Kantor. 
12D.Penilai Pertanahan, yang selanjutnya disebut 
Penilai, adalah orang perseorangan yang 
melakukan penilaian secara independen dan 
profesional yang telah mendapat izin praktik 
Penilaian dari Menteri Keuangan dan telah 
mendapat lisensi dari Badan Pertanahan Nasional 
Republik Indonesia untuk menghitung 
nilai/harga Objek Pengadaan Tanah. 
12E.Penilai Publik adalah penilai yang telah 
memperoleh izin dari Menteri Keuangan untuk 
memberikan jasa penilaian. 
13. Menteri adalah menteri yang menyelenggarakan 
urusan pemerintahan di bidang agama."
pp25-2018bt.pdf,PP_2018_25,Q5,Q5.2,Apa saja pasal yang dihapus dalam PP_2006_42?,
pp25-2018bt.pdf,PP_2018_25,Q5,Q5.3,Apa saja pasal yang ditambahkan dalam PP_2006_42?,"Pasal 51A ayat 1;
Pasal 51A ayat 2;
Pasal 51A ayat 3;
Pasal 59A"
pp25-2018bt.pdf,PP_2018_25,Q5,Q5.4,Apakah PP_2006_42 mengalami perubahan?,Ya
uu3-2004.pdf,UU_2004_3,Q5,Q5.1,Bagaimana perubahan bunyi Pasal 62 ayat 1 dalam UU_1999_23?,"Surplus dari hasil kegiatan Bank Indonesia akan dibagi 
sebagai berikut: 
a. 30 (tiga puluh perseratus) untuk Cadangan Tujuan; 
b. sisanya dipupuk sebagai Cadangan Umum sehingga 
jumlah modal dan Cadangan Umum menjadi 10 
(sepuluh perseratus) dari seluruh kewajiban moneter 
sebagaimana dimaksud dalam Pasal 6 ayat (2)."
uu3-2004.pdf,UU_2004_3,Q5,Q5.2,Apa saja pasal yang dihapus dalam UU_1999_23?,
uu3-2004.pdf,UU_2004_3,Q5,Q5.3,Apa saja pasal yang ditambahkan dalam UU_1999_23?,"Pasal 58A ayat 1;
Pasal 58A ayat 2;
Pasal 58A ayat 3;
Pasal 58A ayat 4;
Pasal 58A ayat 5;
Pasal 58A ayat 6"
uu3-2004.pdf,UU_2004_3,Q5,Q5.4,Apakah UU_1999_23 mengalami perubahan?,Ya
pp25-2007.pdf,PP_2007_25,Q5,Q5.1,Bagaimana perubahan bunyi Pasal 40 ayat 2 dalam PP_2005_6?,"Bupati/Wakil Bupati atau Walikota/Wakil Walikota
yang dicalonkan oleh Partai Politik atau Gabungan
Partai Politik menjadi calon Gubernur atau Wakil
Gubernur harus menjalani cuti di luar tanggungan
negara pada saat melaksanakan kampanye."
pp25-2007.pdf,PP_2007_25,Q5,Q5.2,Apa saja pasal yang dihapus dalam PP_2005_6?,
pp25-2007.pdf,PP_2007_25,Q5,Q5.3,Apa saja pasal yang ditambahkan dalam PP_2005_6?,
pp25-2007.pdf,PP_2007_25,Q5,Q5.4,Apakah PP_2005_6 mengalami perubahan?,Ya
pp25-2007.pdf,PP_2007_25,Q5,Q5.1,Bagaimana perubahan bunyi Pasal 40 ayat 1 dalam PP_2005_6?,"Kepala Daerah dan/atau Wakil Kepala Daerah yang
dicalonkan oleh Partai Politik atau Gabungan Partai
Politik menjadi calon Kepala Daerah dan/atau Wakil
Kepala Daerah harus menjalani cuti di luar
tanggungan negara pada saat melaksanakan
kampanye."
pp25-2007.pdf,PP_2007_25,Q5,Q5.2,Apa saja pasal yang dihapus dalam PP_2005_6?,
pp25-2007.pdf,PP_2007_25,Q5,Q5.3,Apa saja pasal yang ditambahkan dalam PP_2005_6?,
pp25-2007.pdf,PP_2007_25,Q5,Q5.4,Apakah PP_2005_6 mengalami perubahan?,Ya
pp69-2008.pdf,PP_2008_69,Q5,Q5.5,Apakah PP_2008_69 masih berlaku?,Tidak
pp69-2008.pdf,PP_2008_69,Q5,Q5.5,Apakah PP_2008_69 masih berlaku?,Tidak
ps42-2015.pdf,PERPRES_2015_42,Q5,Q5.5,Apakah PERPRES_2015_42 masih berlaku?,Tidak
perda_kabupaten_batang_hari_nomor_14_tahun_2013_11e4e89f410d421aaeac313032353431.pdf,PERKAB_BATANG_HARI_2013_14,Q5,Q5.5,Apakah PERKAB_BATANG_HARI_2013_14 masih berlaku?,Tidak
bn797-2018.pdf,PERATURAN_POLRI_2018_7,Q5,Q5.5,Apakah PERATURAN_POLRI_2018_7 masih berlaku?,Tidak
pp23-1981.pdf,PP_1981_23,Q5,Q5.5,Apakah PP_1981_23 masih berlaku?,Tidak
bn1368-2014.pdf,PERATURAN_BPN_2014_10,Q5,Q5.5,Apakah PERATURAN_BPN_2014_10 masih berlaku?,Tidak
perda_kota_samarinda_nomor_3_tahun_2010_11e452bd94a04b30a9c7313634343532.pdf,PERKOT_SAMARINDA_2010_03,Q5,Q5.5,Apakah PERKOT_SAMARINDA_2010_03 masih berlaku?,Tidak
perda_kabupaten_indragiri_hilir_nomor_44_tahun_2010_11e57708c2173666b9bf313535383430.pdf,PERKAB_INDRAGIRI_HILIR_2010_44,Q5,Q5.5,Apakah PERKAB_INDRAGIRI_HILIR_2010_44 masih berlaku?,Tidak
perda_kabupaten_bangka_tengah_nomor_7_tahun_2011_11e576e0638f5466a2b8313130393431.pdf,PERKAB_BANGKA_TENGAH_2011_7,Q5,Q5.5,Apakah PERKAB_BANGKA_TENGAH_2011_7 masih berlaku?,Tidak
bn294-2019.pdf,PERMEN_HUB_2019_10,Q5,Q5.5,Apakah PERMEN_HUB_2019_10 masih berlaku?,Tidak
bn1844-2016.pdf,PERMEN_HUMHAM_2016_35,Q5,Q5.5,Apakah PERMEN_HUMHAM_2016_35 masih berlaku?,Tidak
perda_kabupaten_garut_nomor_5_tahun_2012_11e53f1c8660e212b8b0313135393035.pdf,PERKAB_GARUT_2012_5,Q5,Q5.5,Apakah PERKAB_GARUT_2012_5 masih berlaku?,Tidak
perda_kabupaten_ciamis_nomor_25_tahun_2011_tahun_2011_11e6c827ba8911c09eeb313631393234.pdf,PERKAB_CIAMIS_2011_25,Q5,Q5.5,Apakah PERKAB_CIAMIS_2011_25 masih berlaku?,Tidak
bn482-2019.pdf,PERATURAN_POLRI_2019_4,Q5,Q5.5,Apakah PERATURAN_POLRI_2019_4 masih berlaku?,Tidak
bn482-2019.pdf,PERATURAN_POLRI_2019_4,Q5,Q5.5,Apakah PERATURAN_POLRI_2019_4 masih berlaku?,Tidak
bn364-2018.pdf,PERMEN_ESDM_2018_20,Q5,Q5.5,Apakah PERMEN_ESDM_2018_20 masih berlaku?,Tidak
perda_kabupaten_kota_baru_nomor_13_tahun_2013_tahun_2013_11e6c5b1002a8650a6a6313330343238.pdf,PERKAB_KOTABARU_2013_13,Q5,Q5.5,Apakah PERKAB_KOTABARU_2013_13 masih berlaku?,Tidak
perda_kabupaten_mukomuko_nomor_3_tahun_2011_tahun_2011_11e6c827b600edf0b0a5313631393136.pdf,PERKAB_MUKO_MUKO_2011_3,Q5,Q5.5,Apakah PERKAB_MUKO_MUKO_2011_3 masih berlaku?,Tidak
perda_kabupaten_indragiri_hilir_nomor_50_tahun_2010_11e5770858ae4deaa131313535353433.pdf,PERKAB_INDRAGIRI_HILIR_2010_50,Q5,Q5.5,Apakah PERKAB_INDRAGIRI_HILIR_2010_50 masih berlaku?,Tidak
bn185-2014.pdf,PERMEN_KES_2014_6,Q5,Q5.5,Apakah PERMEN_KES_2014_6 masih berlaku?,Tidak
bn385-2018.pdf,PERMEN_PAR_2018_4,Q5,Q5.5,Apakah PERMEN_PAR_2018_4 masih berlaku?,Tidak
perda_provinsi_jambi_nomor_9_tahun_2010_11e452bd9ab05d109326313634353032.pdf,PERPROV_JAMBI_2010_9,Q5,Q5.5,Apakah PERPROV_JAMBI_2010_9 masih berlaku?,Tidak
pp42-2019bt.pdf,PP_2019_42,Q5,Q5.5,Apakah PP_2019_42 masih berlaku?,Tidak
bn237-2009.pdf,PERMEN_NAKERTRANS_2009_15,Q5,Q5.5,Apakah PERMEN_NAKERTRANS_2009_15 masih berlaku?,Tidak
perda_kabupaten_serdang_bedagai_nomor_5_tahun_2012_11e53ff3cb51116c93b8313334303032.pdf,PERKAB_SERDANG_BEDAGAI_2012_5,Q5,Q5.5,Apakah PERKAB_SERDANG_BEDAGAI_2012_5 masih berlaku?,Tidak
bn639-2012.pdf,PERMEN_AGAMA_2012_9,Q5,Q5.5,Apakah PERMEN_AGAMA_2012_9 masih berlaku?,Tidak
perda_kabupaten_berau_nomor_8_tahun_2011_11e576c8fad87978bdf3303832323037.pdf,PERKAB_BERAU_2011_8,Q5,Q5.5,Apakah PERKAB_BERAU_2011_8 masih berlaku?,Tidak
uu0021970.pdf,UU_1970_2,Q5,Q5.5,Apakah UU_1970_2 masih berlaku?,Tidak
perda_kabupaten_indragiri_hilir_nomor_52_tahun_2010_11e57708328d133aae50313535343339.pdf,PERKAB_INDRAGIRI_HILIR_2010_52,Q5,Q5.5,Apakah PERKAB_INDRAGIRI_HILIR_2010_52 masih berlaku?,Tidak
pp0021962.pdf,PP_1962_2,Q5,Q5.5,Apakah PP_1962_2 masih berlaku?,Tidak
perda_kabupaten_indragiri_hilir_nomor_40_tahun_2010_11e57709027efae09fdb313630303238.pdf,PERKAB_INDRAGIRI_HILIR_2010_40,Q5,Q5.5,Apakah PERKAB_INDRAGIRI_HILIR_2010_40 masih berlaku?,Tidak
bn943-2016.pdf,PERMEN_PAR_2016_9,Q5,Q5.5,Apakah PERMEN_PAR_2016_9 masih berlaku?,Tidak
perda_provinsi_jawa_barat_nomor_15_tahun_2001_11e452bd033bdcd0ba6e313634303438.pdf,PERPROV_JABAR_2001_15,Q5,Q5.5,Apakah PERPROV_JABAR_2001_15 masih berlaku?,Tidak
perda_kota_bandung_nomor_9_tahun_2007_tahun_2007_11e6c5b0b85af8b096e7313330323237.pdf,PERKOT_BANDUNG_2007_09,Q5,Q5.5,Apakah PERKOT_BANDUNG_2007_09 masih berlaku?,Tidak
perda_kota_bandung_nomor_9_tahun_2007_tahun_2007_11e6c5b0b85af8b096e7313330323237.pdf,PERKOT_BANDUNG_2007_09,Q5,Q5.5,Apakah PERKOT_BANDUNG_2007_09 masih berlaku?,Tidak
perda_kota_sawahlunto_nomor_7_tahun_2011_tahun_2011_11e6c827b2c01310aa24313631393130.pdf,PERKOT_SAWAHLUNTO_2011_7,Q5,Q5.5,Apakah PERKOT_SAWAHLUNTO_2011_7 masih berlaku?,Tidak
