filename,reg_id,type1,type2,Q,A,nQ
bn585-2019.pdf,PERMEN_ATRBPN_2019_6,Q2,Q2.2,Apa saja peraturan yang berelasi dengan Peraturan Menteri Agraria dan Tata Ruang/Badan Pertanahan Nasional Republik Indonesia Nomor 6 Tahun 2019?,"UU_2014_5;
PP_2010_53;
PP_2017_11;
PERPRES_2015_7;
PERPRES_2015_17;
PERPRES_2015_20;
PERPRES_2016_120;
;
;
;
;
PERMEN_ATRBPN_2014_14",6
bn585-2019.pdf,PERMEN_ATRBPN_2019_6,Q2,Q2.2,Apa saja peraturan yang berelasi dengan Peraturan Menteri Agraria dan Tata Ruang/Badan Pertanahan Nasional Republik Indonesia Nomor 6 Tahun 2019?,"UU_2014_5;
PP_2010_53;
PP_2017_11;
PERPRES_2015_7;
PERPRES_2015_17;
PERPRES_2015_20;
PERPRES_2016_120;
;
;
;
;
PERMEN_ATRBPN_2014_14",6
bn722-2019.pdf,PERMEN_ATRBPN_2019_7,Q2,Q2.2,Apa saja peraturan yang berelasi dengan Peraturan Menteri Agraria dan Tata Ruang/Badan Pertanahan Nasional Republik Indonesia Nomor 7 Tahun 2019?,"UU_1960_5;
PP_1997_24;
PERPRES_2015_17;
PERPRES_2015_20;
;
PERMEN_ATRBPN_1997_3",6
bn722-2019.pdf,PERMEN_ATRBPN_2019_7,Q2,Q2.2,Apa saja peraturan yang berelasi dengan Peraturan Menteri Agraria dan Tata Ruang/Badan Pertanahan Nasional Republik Indonesia Nomor 7 Tahun 2019?,"UU_1960_5;
PP_1997_24;
PERPRES_2015_17;
PERPRES_2015_20;
;
PERMEN_ATRBPN_1997_3",6
bn842-2012.pdf,PERMEN_BAPPENAS_2012_5,Q2,Q2.2,Apa saja peraturan yang berelasi dengan Peraturan Menteri Badan Perencanaan Nasional Republik Indonesia Nomor 5 Tahun 2012?,"UU_2003_17;
UU_2004_1;
UU_2004_25;
PP_2011_10;
PERPRES_2007_82;
PERPRES_2009_47;
PERPRES_2011_80;
PERPRES_2012_60;
PERMEN_BAPPENAS_10_005;
PERMEN_BAPPENAS_2012_2",3
bn895-2012.pdf,PERMEN_BAPPENAS_2012_7,Q2,Q2.2,Apa saja peraturan yang berelasi dengan Peraturan Menteri Badan Perencanaan Nasional Republik Indonesia Nomor 7 Tahun 2012?,"UU_2008_39;
PERPRES_2007_82;
PERPRES_2009_47;
PERPRES_2010_24;
PERPRES_2012_60;
;
;
PERMEN_BAPPENAS_10_005",3
bn1616-2014.pdf,PERMEN_BAPPENAS_2014_10,Q2,Q2.2,Apa saja peraturan yang berelasi dengan Peraturan Menteri Badan Perencanaan Nasional Republik Indonesia Nomor 10 Tahun 2014?,"UU_2003_17;
UU_2004_1;
UU_2004_25;
PP_2011_10;
PERPRES_2007_82;
PERPRES_2009_47;
PERPRES_2011_80;
PERMEN_BAPPENAS_10_005;
PERMEN_BAPPENAS_2013_3;
PERMEN_BAPPENAS_2013_3",3
bn785-2014.pdf,PERMEN_BAPPENAS_2014_3,Q2,Q2.2,Apa saja peraturan yang berelasi dengan Peraturan Menteri Badan Perencanaan Nasional Republik Indonesia Nomor 3 Tahun 2014?,"UU_2008_39;
PERPRES_2007_82;
PERPRES_2009_47;
PERPRES_2010_24;
PERPRES_2012_60;
PERPRES_2010_54;
PERMEN_BAPPENAS_10_005;
;
PERMEN_BAPPENAS_10_005",3
bn997-2017.pdf,PERMEN_BAPPENAS_2017_6,Q2,Q2.2,Apa saja peraturan yang berelasi dengan Peraturan Menteri Badan Perencanaan Nasional Republik Indonesia Nomor 6 Tahun 2017?,"PERPRES_2015_7;
PERPRES_2015_65;
PERPRES_2015_66;
PERMEN_BAPPENAS_2016_4;
PERMEN_BAPPENAS_2016_4",3
bn740-2018.pdf,PERMEN_BAPPENAS_2018_10,Q2,Q2.2,Apa saja peraturan yang berelasi dengan Peraturan Menteri Badan Perencanaan Nasional Republik Indonesia Nomor 10 Tahun 2018?,"UU_2014_5;
PP_1977_7;
PP_2017_11;
PERPRES_2015_65;
PERPRES_2015_66;
PERPRES_2017_129;
PERMEN_BAPPENAS_2016_4;
PERMEN_BAPPENAS_2017_16;
PERMEN_BAPPENAS_2017_16",3
bn1018-2018.pdf,PERMEN_BAPPENAS_2018_12,Q2,Q2.2,Apa saja peraturan yang berelasi dengan Peraturan Menteri Badan Perencanaan Nasional Republik Indonesia Nomor 12 Tahun 2018?,"UU_2003_17;
UU_2004_1;
UU_2004_25;
PP_2011_10;
PERPRES_2011_80;
PERPRES_2015_7;
PERPRES_2015_65;
PERPRES_2015_66;
PERMEN_BAPPENAS_2016_4;
PERMEN_BAPPENAS_2013_3;
PERMEN_BAPPENAS_2013_3",3
bn405-2018.pdf,PERMEN_BAPPENAS_2018_2,Q2,Q2.2,Apa saja peraturan yang berelasi dengan Peraturan Menteri Badan Perencanaan Nasional Republik Indonesia Nomor 2 Tahun 2018?,"UU_2003_17;
UU_2004_1;
UU_2004_25;
PP_2011_10;
PERPRES_2015_7;
PERPRES_2015_65;
PERPRES_2015_66;
PERMEN_BAPPENAS_2012_2;
PERMEN_BAPPENAS_2016_4;
PERMEN_BAPPENAS_2012_2",3
bn312-2018.pdf,PERMEN_BUMN_02_03,Q2,Q2.2,Apa saja peraturan yang berelasi dengan Peraturan Menteri Badan Usaha Milik Negara Republik Indonesia Nomor 03 Tahun 02?,"UU_2003_19;
PP_2003_41;
PERPRES_2015_41;
;
PERMEN_BUMN_2013_02",3
bn873-2017.pdf,PERMEN_BUMN_06_01,Q2,Q2.2,Apa saja peraturan yang berelasi dengan Peraturan Menteri Badan Usaha Milik Negara Republik Indonesia Nomor 01 Tahun 06?,"UU_2003_19;
UU_2007_40;
PP_2003_41;
PP_2005_45;
PERPRES_2015_41;
PERMEN_BUMN_2014_04",3
bn1263-2017.pdf,PERMEN_BUMN_09_04,Q2,Q2.2,Apa saja peraturan yang berelasi dengan Peraturan Menteri Badan Usaha Milik Negara Republik Indonesia Nomor 04 Tahun 09?,"UU_2003_19;
UU_2007_40;
PP_2003_41;
PP_2005_45;
PERPRES_2015_41;
PERMEN_BUMN_08_03;
PERMEN_BUMN_08_03",3
bn1376-2017.pdf,PERMEN_BUMN_09_05,Q2,Q2.2,Apa saja peraturan yang berelasi dengan Peraturan Menteri Badan Usaha Milik Negara Republik Indonesia Nomor 05 Tahun 09?,"UU_2007_40;
PP_2003_41;
PP_2005_45;
PERPRES_2015_7;
PERPRES_2015_41;",3
bn1199-2019.pdf,PERMEN_BUMN_10_06,Q2,Q2.2,Apa saja peraturan yang berelasi dengan Peraturan Menteri Badan Usaha Milik Negara Republik Indonesia Nomor 06 Tahun 10?,"UU_2008_14;
UU_2009_43;
PP_2010_61;
PP_2012_28;
PERPRES_2015_41;
PERMEN_BUMN_07_10;
PERATURAN_ANRI_2005_06;
PERATURAN_ANRI_2009_12;
PERATURAN_ANRI_2011_17;
PERATURAN_ANRI_2012_19;
PERATURAN_ANRI_2013_6;
PERATURAN_ANRI_2017_22;
PERMEN_BUMN_03_04;
PERMEN_BUMN_03_04",3
bn_1200-2019.pdf,PERMEN_BUMN_10_07,Q2,Q2.2,Apa saja peraturan yang berelasi dengan Peraturan Menteri Badan Usaha Milik Negara Republik Indonesia Nomor 07 Tahun 10?,"UU_2003_19;
UU_2008_39;
UU_2009_43;
PP_2012_28;
PERPRES_2015_41;
PERATURAN_ANRI_2014_2;
PERMEN_BUMN_2015_10;
PERMEN_BUMN_12_04;
PERMEN_BUMN_12_04",6
bn_1200-2019.pdf,PERMEN_BUMN_10_07,Q2,Q2.2,Apa saja peraturan yang berelasi dengan Peraturan Menteri Badan Usaha Milik Negara Republik Indonesia Nomor 07 Tahun 10?,"UU_2003_19;
UU_2008_39;
UU_2009_43;
PP_2012_28;
PERPRES_2015_41;
PERATURAN_ANRI_2014_2;
PERMEN_BUMN_2015_10;
PERMEN_BUMN_12_04;
PERMEN_BUMN_12_04",6
bn1928-2016.pdf,PERMEN_BUMN_12_03,Q2,Q2.2,Apa saja peraturan yang berelasi dengan Peraturan Menteri Badan Usaha Milik Negara Republik Indonesia Nomor 03 Tahun 12?,"UU_2003_19;
UU_2007_40;
PP_2003_41;
PP_2005_45;
PERPRES_2015_7;
PERPRES_2015_41;
PERMEN_BUMN_07_09",3
bn1782-2017.pdf,PERMEN_BUMN_12_06,Q2,Q2.2,Apa saja peraturan yang berelasi dengan Peraturan Menteri Badan Usaha Milik Negara Republik Indonesia Nomor 06 Tahun 12?,"UU_2003_19;
UU_2008_39;
PP_2003_41;
PERPRES_2015_7;
PERPRES_2015_41;
PERMEN_BUMN_07_10;
PERMEN_BUMN_07_10",3
bn1002-2017.pdf,PERMEN_BUMN_7_02,Q2,Q2.2,Apa saja peraturan yang berelasi dengan Peraturan Menteri Badan Usaha Milik Negara Republik Indonesia Nomor 02 Tahun 7?,"UU_2003_19;
UU_2007_40;
PP_2003_41;
PP_2005_45;
PERPRES_2015_7;
PERPRES_2015_41;
PERMEN_BUMN_07_09;
PERMEN_BUMN_07_09",3
bn357-2010.pdf,PERMEN_DAGRI_2010_43,Q2,Q2.2,Apa saja peraturan yang berelasi dengan Peraturan Menteri Dalam Negeri Republik Indonesia Nomor 43 Tahun 2010?,"UU_2004_32;
UU_2004_33;
UU_2008_39;
PERPRES_2005_28;
PERMEN_DAGRI_2005_31",3
bn594-2010.pdf,PERMEN_DAGRI_2010_59,Q2,Q2.2,Apa saja peraturan yang berelasi dengan Peraturan Menteri Dalam Negeri Republik Indonesia Nomor 59 Tahun 2010?,"UU_2003_17;
UU_2003_20;
UU_2004_1;
UU_2004_15;
UU_2004_25;
UU_2004_32;
UU_2004_33;
UU_2010_2;
PP_2005_24;
PP_2005_58;
PP_2006_6;
PERPRES_2010_54;
PERMEN_DAGRI_2006_13;
PERMEN_DAGRI_2010_41;
PERMEN_KEU_2010_200;
PERMEN_DAGRI_2009_20",3
bn648-2010.pdf,PERMEN_DAGRI_2010_60,Q2,Q2.2,Apa saja peraturan yang berelasi dengan Peraturan Menteri Dalam Negeri Republik Indonesia Nomor 60 Tahun 2010?,"UU_2003_20;
UU_2004_32;
PERPRES_2005_9;
PERPRES_2010_24;
PERPRES_2009_1;
PERMEN_DAGRI_2009_36;
PERMEN_DAGRI_2009_39;
PERMEN_DAGRI_2010_41;
PERMEN_DAGRI_2009_39",3
bn684-2010.pdf,PERMEN_DAGRI_2010_64,Q2,Q2.2,Apa saja peraturan yang berelasi dengan Peraturan Menteri Dalam Negeri Republik Indonesia Nomor 64 Tahun 2010?,"UU_1974_8;
UU_2008_39;
PP_2003_9;
PP_1977_7;
PERPRES_2010_25;
PERMEN_DAGRI_2009_49;
PERMEN_DAGRI_2010_41;
PERATURAN_BKN_2010_15;
PERMEN_DAGRI_2009_49",3
bn168-2011.pdf,PERMEN_DAGRI_2011_14,Q2,Q2.2,Apa saja peraturan yang berelasi dengan Peraturan Menteri Dalam Negeri Republik Indonesia Nomor 14 Tahun 2011?,"UU_2004_32;
UU_2008_39;
PERPRES_2009_47;
PERPRES_2010_24;
PERMEN_DAGRI_2010_31;
PERMEN_DAGRI_2010_41;
PERMEN_DAGRI_2010_41",3
bn211-2011.pdf,PERMEN_DAGRI_2011_16,Q2,Q2.2,Apa saja peraturan yang berelasi dengan Peraturan Menteri Dalam Negeri Republik Indonesia Nomor 16 Tahun 2011?,"UU_2002_2;
UU_2002_3;
UU_2004_16;
UU_2004_34;
UU_2008_39;
PP_1988_6;
PERPRES_2010_34;
PERMEN_DAGRI_2010_41;
PERMEN_DAGRI_2006_11",6
bn211-2011.pdf,PERMEN_DAGRI_2011_16,Q2,Q2.2,Apa saja peraturan yang berelasi dengan Peraturan Menteri Dalam Negeri Republik Indonesia Nomor 16 Tahun 2011?,"UU_2002_2;
UU_2002_3;
UU_2004_16;
UU_2004_34;
UU_2008_39;
PP_1988_6;
PERPRES_2010_34;
PERMEN_DAGRI_2010_41;
PERMEN_DAGRI_2006_11",6
bn310-2011.pdf,PERMEN_DAGRI_2011_21,Q2,Q2.2,Apa saja peraturan yang berelasi dengan Peraturan Menteri Dalam Negeri Republik Indonesia Nomor 21 Tahun 2011?,"UU_1999_28;
UU_2003_17;
UU_2003_20;
UU_2004_1;
UU_2004_15;
UU_2004_25;
UU_2004_32;
UU_2004_33;
UU_2008_39;
UU_2009_28;
UU_2010_10;
PP_2005_23;
PP_2005_55;
PP_2005_57;
PP_2005_58;
PP_2006_8;
PP_2008_22;
PP_2008_48;
PP_2009_5;
PP_2010_69;
PP_2010_71;
PERPRES_2010_54;
PERMEN_DAGRI_2006_13;
PERMEN_DAGRI_2010_41;
PERMEN_DAGRI_2006_13",3
bn459-2011.pdf,PERMEN_DAGRI_2011_30,Q2,Q2.2,Apa saja peraturan yang berelasi dengan Peraturan Menteri Dalam Negeri Republik Indonesia Nomor 30 Tahun 2011?,"UU_2003_20;
UU_2005_14;
PERPRES_2005_1;
PERPRES_2009_47;
PERPRES_2010_24;
PERMEN_DAGRI_2009_36;
PERMEN_DAGRI_2009_39;
PERMEN_DAGRI_2010_41;
PERMEN_DAGRI_2009_39",3
bn525-2011.pdf,PERMEN_DAGRI_2011_36,Q2,Q2.2,Apa saja peraturan yang berelasi dengan Peraturan Menteri Dalam Negeri Republik Indonesia Nomor 36 Tahun 2011?,"UU_2003_17;
UU_2004_1;
UU_2004_15;
UU_2004_32;
UU_2004_33;
UU_2008_39;
PP_2004_24;
PP_2011_30;
PP_2005_55;
PP_2005_58;
PP_2005_79;
PP_2010_19;
PP_2010_71;
PERPRES_2010_54;
PERMEN_DAGRI_2006_13;
PERMEN_DAGRI_2007_16;
;
;
PERMEN_DAGRI_2010_41;
;
;
;
;
;
;
;
PP_2007_38;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
PERMEN_DAGRI_2011_21;
;
;
;
;
;
;
;
;
PERMEN_DAGRI_2006_13;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
PERMEN_DAGRI_2011_36;
;
;
UU_2003_17;
UU_2004_1;
UU_2004_15;
UU_2004_32;
UU_2004_33;
UU_2009_27;
UU_2009_28;
PP_2000_109;
PP_2004_24;
PP_2005_55;
PP_2005_58;
PP_2005_79;
PP_2007_3;
PP_2007_38;
PP_2010_16;
PP_2010_19;
PP_2010_71;
PERPRES_2010_54;
PERMEN_DAGRI_2007_53;
;
;
;
;
;
;
;
;
;
;
;
;
;
PERMEN_DAGRI_2006_13;
;
;
;
;
;
;
;
;
;
;
;
;
UU_2003_17;
UU_2004_1;
UU_2004_15;
UU_2009_27;
PP_2000_109;
PP_2004_24;
PP_2005_55;
PP_2005_58;
PP_2005_79;
PP_2007_3;
PP_2007_38;
PP_2010_16;
PP_2010_71;
PERPRES_2010_54;
PERMEN_DAGRI_2007_53;
;
PERMEN_DAGRI_2007_16",3
bn564-2011.pdf,PERMEN_DAGRI_2011_39,Q2,Q2.2,Apa saja peraturan yang berelasi dengan Peraturan Menteri Dalam Negeri Republik Indonesia Nomor 39 Tahun 2011?,"UU_1985_8;
UU_2004_32;
UU_2008_39;
PP_1986_18;
PP_2007_38;
PP_2007_50;
PERMEN_DAGRI_2010_3;
PERMEN_DAGRI_2010_41;
;
PERMEN_DAGRI_2009_44",3
bn592-2011.pdf,PERMEN_DAGRI_2011_42,Q2,Q2.2,Apa saja peraturan yang berelasi dengan Peraturan Menteri Dalam Negeri Republik Indonesia Nomor 42 Tahun 2011?,"UU_2004_10;
UU_2008_39;
UU_2008_43;
UU_2009_24;
PERPRES_2010_24;
PERMEN_DAGRI_2005_38;
PERMEN_DAGRI_2009_68;
PERMEN_DAGRI_2010_3;
PERMEN_DAGRI_2010_41;
PERMEN_DAGRI_2010_55",6
bn582-2011.pdf,PERMEN_DAGRI_2011_42,Q2,Q2.2,Apa saja peraturan yang berelasi dengan Peraturan Menteri Dalam Negeri Republik Indonesia Nomor 42 Tahun 2011?,"UU_2004_10;
UU_2008_39;
UU_2008_43;
UU_2009_24;
PERPRES_2010_24;
PERMEN_DAGRI_2005_38;
PERMEN_DAGRI_2009_68;
PERMEN_DAGRI_2010_3;
PERMEN_DAGRI_2010_41;
PERMEN_DAGRI_2010_55",6
bn689-2011.pdf,PERMEN_DAGRI_2011_51,Q2,Q2.2,Apa saja peraturan yang berelasi dengan Peraturan Menteri Dalam Negeri Republik Indonesia Nomor 51 Tahun 2011?,"UU_2004_32;
UU_2004_33;
PP_2005_55;
UU_2008_39;
PERMEN_DAGRI_2006_1",3
bn927-2011.pdf,PERMEN_DAGRI_2011_67,Q2,Q2.2,Apa saja peraturan yang berelasi dengan Peraturan Menteri Dalam Negeri Republik Indonesia Nomor 67 Tahun 2011?,"UU_1984_7;
UU_2004_32;
UU_2008_39;
PP_2007_38;
PP_2007_41;
PP_2010_19;
PERPRES_2010_5;
PERMEN_DAGRI_2008_15",3
bn116-2012.pdf,PERMEN_DAGRI_2012_14,Q2,Q2.2,Apa saja peraturan yang berelasi dengan Peraturan Menteri Dalam Negeri Republik Indonesia Nomor 14 Tahun 2012?,"UU_1999_43;
UU_2003_20;
UU_2004_32;
UU_2008_39;
PP_2010_66;
PERPRES_2009_1;
PERMEN_DAGRI_2009_36;
PERMEN_DAGRI_2009_40;
PERMEN_DAGRI_2009_41;
PERMEN_DAGRI_2009_46;
PERMEN_DAGRI_2011_30;
PERMEN_DAGRI_2009_41",3
bn175-2012.pdf,PERMEN_DAGRI_2012_18,Q2,Q2.2,Apa saja peraturan yang berelasi dengan Peraturan Menteri Dalam Negeri Republik Indonesia Nomor 18 Tahun 2012?,"UU_2004_32;
UU_2008_39;
PP_2004_20;
PP_2004_21;
PP_2005_79;
PP_2006_6;
PP_2006_8;
PP_2006_39;
PP_2008_7;
PP_2010_19;
PERPRES_2010_54;
PERMEN_DAGRI_2011_24",3
bn324-2012.pdf,PERMEN_DAGRI_2012_27,Q2,Q2.2,Apa saja peraturan yang berelasi dengan Peraturan Menteri Dalam Negeri Republik Indonesia Nomor 27 Tahun 2012?,"UU_2004_32;
PP_2004_20;
PP_2004_21;
PP_2005_79;
PP_2006_6;
PP_2006_39;
PP_2008_7;
PERPRES_2010_54;
PERMEN_DAGRI_2011_24",3
bn540-2012.pdf,PERMEN_DAGRI_2012_39,Q2,Q2.2,Apa saja peraturan yang berelasi dengan Peraturan Menteri Dalam Negeri Republik Indonesia Nomor 39 Tahun 2012?,"UU_1985_8;
UU_2003_17;
UU_2004_1;
UU_2004_32;
UU_2004_33;
UU_2004_40;
UU_2007_24;
UU_2009_11;
UU_2011_15;
PP_2005_58;
PP_2007_38;
PP_2007_41;
PP_2010_71;
PP_2011_10;
PP_2012_2;
PERPRES_2010_54;
PERMEN_DAGRI_2006_13;
PERMEN_DAGRI_2011_32;
PERMEN_DAGRI_2011_32",3
bn1058-2012.pdf,PERMEN_DAGRI_2012_69,Q2,Q2.2,Apa saja peraturan yang berelasi dengan Peraturan Menteri Dalam Negeri Republik Indonesia Nomor 69 Tahun 2012?,"UU_2004_32;
UU_2006_23;
UU_2007_24;
UU_2008_39;
PP_2005_65;
PP_2007_37;
PP_2007_38;
PP_2010_6;
PERPRES_2008_25;
PERPRES_2009_26;
PERMEN_DAGRI_2007_6;
PERMEN_DAGRI_2007_49;
PERMEN_DAGRI_2007_79;
PERMEN_DAGRI_2009_16;
PERMEN_DAGRI_2009_38;
PERMEN_DAGRI_2010_44;
PERMEN_DAGRI_2011_9;
PERMEN_DAGRI_2011_54;
PERMEN_DAGRI_2008_62",3
bn167-2013.pdf,PERMEN_DAGRI_2013_17,Q2,Q2.2,Apa saja peraturan yang berelasi dengan Peraturan Menteri Dalam Negeri Republik Indonesia Nomor 17 Tahun 2013?,"UU_2004_32;
UU_2008_39;
PP_2004_20;
PP_2004_21;
PP_2005_79;
PP_2006_6;
PP_2006_39;
PP_2008_7;
PERPRES_2012_70;
PERMEN_DAGRI_2011_24",3
bn291-2013.pdf,PERMEN_DAGRI_2013_20,Q2,Q2.2,Apa saja peraturan yang berelasi dengan Peraturan Menteri Dalam Negeri Republik Indonesia Nomor 20 Tahun 2013?,"UU_1985_8;
UU_2004_32;
UU_2008_39;
PP_1986_18;
PP_2007_38;
PP_2007_50;
PERMEN_DAGRI_2009_44;
PERMEN_DAGRI_2010_41;
;
PERMEN_DAGRI_2009_44",3
bn535-2013.pdf,PERMEN_DAGRI_2013_24,Q2,Q2.2,Apa saja peraturan yang berelasi dengan Peraturan Menteri Dalam Negeri Republik Indonesia Nomor 24 Tahun 2013?,"UU_2004_32;
UU_2004_33;
UU_2008_39;
UU_2009_22;
UU_2009_28;
PERMEN_DAGRI_2012_29",3
bn681-2013.pdf,PERMEN_DAGRI_2013_26,Q2,Q2.2,Apa saja peraturan yang berelasi dengan Peraturan Menteri Dalam Negeri Republik Indonesia Nomor 26 Tahun 2013?,"UU_2004_32;
UU_2008_2;
UU_2008_39;
PP_2009_5;
PERMEN_DAGRI_2009_24",3
bn766-2013.pdf,PERMEN_DAGRI_2013_28,Q2,Q2.2,Apa saja peraturan yang berelasi dengan Peraturan Menteri Dalam Negeri Republik Indonesia Nomor 28 Tahun 2013?,"UU_2004_32;
UU_2008_39;
UU_2012_19;
PP_2004_20;
PP_2006_6;
PP_2006_8;
PP_2008_7;
PP_2010_19;
PP_2010_90;
PERPRES_2010_54;
PERPRES_2012_54;
PERMEN_DAGRI_2010_16;
PERMEN_DAGRI_2013_3;
;
PERMEN_DAGRI_2012_79",3
bn823-2013.pdf,PERMEN_DAGRI_2013_34,Q2,Q2.2,Apa saja peraturan yang berelasi dengan Peraturan Menteri Dalam Negeri Republik Indonesia Nomor 34 Tahun 2013?,"UU_2004_32;
UU_2008_39;
PERMEN_DAGRI_2010_41;
PERMEN_DAGRI_2011_57",3
bn886-2013.pdf,PERMEN_DAGRI_2013_42,Q2,Q2.2,Apa saja peraturan yang berelasi dengan Peraturan Menteri Dalam Negeri Republik Indonesia Nomor 42 Tahun 2013?,"UU_2004_32;
UU_2008_39;
UU_2008_43;
PERPRES_2010_12;
PERMEN_DAGRI_2010_31;
PERMEN_DAGRI_2010_31",3
bn183-2014.pdf,PERMEN_DAGRI_2014_11,Q2,Q2.2,Apa saja peraturan yang berelasi dengan Peraturan Menteri Dalam Negeri Republik Indonesia Nomor 11 Tahun 2014?,"UU_2004_32;
UU_2009_27;
UU_2010_9;
UU_2012_13;
PP_2004_24;
PP_2005_6;
PERMEN_DAGRI_2013_35",6
bn447-2014.pdf,PERMEN_DAGRI_2014_11,Q2,Q2.2,Apa saja peraturan yang berelasi dengan Peraturan Menteri Dalam Negeri Republik Indonesia Nomor 11 Tahun 2014?,"UU_2004_32;
UU_2009_27;
UU_2010_9;
UU_2012_13;
PP_2004_24;
PP_2005_6;
PERMEN_DAGRI_2013_35",6
bn51-2014.pdf,PERMEN_DAGRI_2014_3,Q2,Q2.2,Apa saja peraturan yang berelasi dengan Peraturan Menteri Dalam Negeri Republik Indonesia Nomor 3 Tahun 2014?,"UU_2004_32;
UU_2008_39;
PP_2004_20;
PP_2004_21;
PP_2005_79;
PP_2006_6;
PP_2006_8;
PP_2006_39;
PP_2008_7;
PP_2010_19;
PERPRES_2012_70;
PERMEN_DAGRI_2011_24",3
bn993-2014.pdf,PERMEN_DAGRI_2014_53,Q2,Q2.2,Apa saja peraturan yang berelasi dengan Peraturan Menteri Dalam Negeri Republik Indonesia Nomor 53 Tahun 2014?,"UU_1956_25;
UU_1959_27;
UU_2004_32;
UU_2008_39;
PERMEN_DAGRI_2012_76",3
bn1367-2014.pdf,PERMEN_DAGRI_2014_67,Q2,Q2.2,Apa saja peraturan yang berelasi dengan Peraturan Menteri Dalam Negeri Republik Indonesia Nomor 67 Tahun 2014?,"UU_2004_32;
UU_2008_39;
UU_2009_22;
UU_2009_28;
PERMEN_DAGRI_2014_26;
PERMEN_DAGRI_2014_26",3
bn114-2014.pdf,PERMEN_DAGRI_2014_7,Q2,Q2.2,Apa saja peraturan yang berelasi dengan Peraturan Menteri Dalam Negeri Republik Indonesia Nomor 7 Tahun 2014?,"UU_2002_18;
UU_2004_32;
UU_2008_39;
PP_2005_79;
PP_2007_38;
PP_2007_41;
PERMEN_DAGRI_2010_41;
PERMEN_DAGRI_2011_64",3
bn1694-2014.pdf,PERMEN_DAGRI_2014_76,Q2,Q2.2,Apa saja peraturan yang berelasi dengan Peraturan Menteri Dalam Negeri Republik Indonesia Nomor 76 Tahun 2014?,"UU_1959_25;
UU_1959_28;
UU_2004_32;
UU_2008_39;
UU_2013_16;
PERMEN_DAGRI_2012_76;
PERMEN_DAGRI_2014_50",3
bn1746-2014.pdf,PERMEN_DAGRI_2014_80,Q2,Q2.2,Apa saja peraturan yang berelasi dengan Peraturan Menteri Dalam Negeri Republik Indonesia Nomor 80 Tahun 2014?,"UU_2008_39;
UU_2014_23;
PERMEN_DAGRI_2010_41;
PERMEN_DAGRI_2008_11",3
bn690-2015.pdf,PERMEN_DAGRI_2015_45,Q2,Q2.2,Apa saja peraturan yang berelasi dengan Peraturan Menteri Dalam Negeri Republik Indonesia Nomor 45 Tahun 2015?,"UU_2006_23;
UU_2008_39;
UU_2014_23;
UU_2014_27;
PP_2004_20;
PP_2006_8;
PP_2008_7;
PP_2010_19;
PP_2010_90;
PP_2013_45;
PP_2014_27;
PERPRES_2015_3;
PERPRES_2014_165;
PERPRES_2015_11;
PERMEN_DAGRI_2015_01;
PERMEN_DAGRI_2015_02",3
bn1476-2015.pdf,PERMEN_DAGRI_2015_68,Q2,Q2.2,Apa saja peraturan yang berelasi dengan Peraturan Menteri Dalam Negeri Republik Indonesia Nomor 68 Tahun 2015?,"UU_2008_39;
UU_2014_5;
UU_2014_23;
PP_2010_53;
PERPRES_2015_11;
PERMEN_DAGRI_2015_43;
PERMEN_DAGRI_2007_60",3
bn1667-2015.pdf,PERMEN_DAGRI_2015_69,Q2,Q2.2,Apa saja peraturan yang berelasi dengan Peraturan Menteri Dalam Negeri Republik Indonesia Nomor 69 Tahun 2015?,"UU_2008_39;
UU_2008_43;
UU_2014_23;
PERPRES_2015_7;
PERPRES_2010_12;
PERPRES_2015_11;
PERMEN_DAGRI_2015_43;
PERMEN_DAGRI_2015_43",3
bn125-2017.pdf,PERMEN_DAGRI_2016_109,Q2,Q2.2,Apa saja peraturan yang berelasi dengan Peraturan Menteri Dalam Negeri Republik Indonesia Nomor 109 Tahun 2016?,"UU_2008_39;
UU_2014_23;
UU_2014_30;
PP_2005_58;
PP_2016_18;
PERMEN_DAGRI_2016_31;
PERMEN_DAGRI_2016_31",3
bn416-2016.pdf,PERMEN_DAGRI_2016_11,Q2,Q2.2,Apa saja peraturan yang berelasi dengan Peraturan Menteri Dalam Negeri Republik Indonesia Nomor 11 Tahun 2016?,"UU_2008_39;
UU_2011_12;
PERMEN_DAGRI_2013_88;
PERMEN_DAGRI_2015_43",3
bn514-2016.pdf,PERMEN_DAGRI_2016_14,Q2,Q2.2,Apa saja peraturan yang berelasi dengan Peraturan Menteri Dalam Negeri Republik Indonesia Nomor 14 Tahun 2016?,"UU_2008_39;
UU_2013_17;
UU_2014_23;
UU_2014_30;
PP_2005_58;
PERMEN_DAGRI_2006_13;
PERMEN_DAGRI_2011_32",3
bn576-2016.pdf,PERMEN_DAGRI_2016_15,Q2,Q2.2,Apa saja peraturan yang berelasi dengan Peraturan Menteri Dalam Negeri Republik Indonesia Nomor 15 Tahun 2016?,"UU_2008_39;
UU_2011_12;
UU_2014_23;
PERMEN_DAGRI_2015_43",3
